Date,Close
2006-07-13,29392.0
2006-07-14,29600.0
2006-07-17,29820.0
2006-07-18,29660.0
2006-07-19,28640.0
2006-07-20,29108.0
2006-07-21,29488.0
2006-07-24,28600.0
2006-07-25,28248.0
2006-07-26,28228.0
2006-07-27,28548.0
2006-07-28,27908.0
2006-07-31,27928.0
2006-08-01,28204.0
2006-08-02,27876.0
2006-08-03,27792.0
2006-08-04,27832.0
2006-08-07,28004.0
2006-08-08,28252.0
2006-08-09,28544.0
2006-08-10,28304.0
2006-08-11,28440.0
2006-08-14,28408.0
2006-08-15,27560.0
2006-08-16,27260.0
2006-08-17,27128.0
2006-08-18,26944.0
2006-08-21,27080.0
2006-08-22,27124.0
2006-08-23,27320.0
2006-08-24,27284.0
2006-08-25,27264.0
2006-08-28,27024.0
2006-08-29,26924.0
2006-08-30,26908.0
2006-08-31,26964.0
2006-09-01,26704.0
2006-09-05,26628.0
2006-09-06,27100.0
2006-09-07,27464.0
2006-09-08,27232.0
2006-09-11,27240.0
2006-09-12,26680.0
2006-09-13,26484.0
2006-09-14,26676.0
2006-09-15,26476.0
2006-09-18,26412.0
2006-09-19,26488.0
2006-09-20,26380.0
2006-09-21,26476.0
2006-09-22,26700.0
2006-09-25,26304.0
2006-09-26,25880.0
2006-09-27,25812.0
2006-09-28,25736.0
2006-09-29,25920.0
2006-10-02,26120.0
2006-10-03,25972.0
2006-10-04,25400.0
2006-10-05,25284.0
2006-10-06,25320.0
2006-10-09,25356.0
2006-10-10,25264.0
2006-10-11,25380.0
2006-10-12,24940.0
2006-10-13,24800.0
2006-10-16,24752.0
2006-10-17,24916.0
2006-10-18,24920.0
2006-10-19,24844.0
2006-10-20,24872.0
2006-10-23,24580.0
2006-10-24,24540.0
2006-10-25,24400.0
2006-10-26,24192.0
2006-10-27,24496.0
2006-10-30,24544.0
2006-10-31,24564.0
2006-11-01,24936.0
2006-11-02,24980.0
2006-11-03,25104.0
2006-11-06,24580.0
2006-11-07,24432.0
2006-11-08,24288.0
2006-11-09,24560.0
2006-11-10,24488.0
2006-11-13,24368.0
