Date,Close
2026-07-18T23:31:12+00:00,64793.59
2026-07-18T23:31:17+00:00,64793.59
2026-07-18T23:31:22+00:00,64793.59
2026-07-18T23:31:27+00:00,64793.6
2026-07-18T23:31:32+00:00,64793.59
2026-07-18T23:31:37+00:00,64793.59
2026-07-18T23:31:42+00:00,64793.59
2026-07-18T23:31:47+00:00,64793.59
2026-07-18T23:31:52+00:00,64787.89
2026-07-18T23:31:57+00:00,64787.88
2026-07-18T23:32:02+00:00,64787.88
2026-07-18T23:32:08+00:00,64787.88
2026-07-18T23:32:13+00:00,64772.05
2026-07-18T23:32:18+00:00,64772.05
2026-07-18T23:32:23+00:00,64782.71
2026-07-18T23:32:28+00:00,64782.71
2026-07-18T23:32:33+00:00,64782.71
2026-07-18T23:32:38+00:00,64774.0
2026-07-18T23:32:43+00:00,64772.05
2026-07-18T23:32:48+00:00,64772.05
2026-07-18T23:32:53+00:00,64772.05
2026-07-18T23:32:58+00:00,64771.69
2026-07-18T23:33:03+00:00,64771.68
2026-07-18T23:33:09+00:00,64771.06
2026-07-18T23:33:14+00:00,64771.03
2026-07-18T23:33:19+00:00,64771.03
2026-07-18T23:33:24+00:00,64771.04
2026-07-18T23:33:29+00:00,64771.03
2026-07-18T23:33:34+00:00,64771.03
2026-07-18T23:33:39+00:00,64771.03
2026-07-18T23:33:44+00:00,64771.04
2026-07-18T23:33:49+00:00,64771.03
2026-07-18T23:33:54+00:00,64771.03
2026-07-18T23:33:59+00:00,64771.03
2026-07-18T23:34:04+00:00,64777.86
2026-07-18T23:34:10+00:00,64777.86
2026-07-18T23:34:15+00:00,64779.03
2026-07-18T23:34:20+00:00,64773.35
2026-07-18T23:34:25+00:00,64773.35
2026-07-18T23:34:30+00:00,64773.35
2026-07-18T23:34:35+00:00,64773.35
2026-07-18T23:34:40+00:00,64773.35
2026-07-18T23:34:45+00:00,64773.36
2026-07-18T23:34:50+00:00,64773.05
2026-07-18T23:34:55+00:00,64772.09
2026-07-18T23:35:00+00:00,64772.09
2026-07-18T23:35:05+00:00,64772.09
2026-07-18T23:35:11+00:00,64780.09
2026-07-18T23:35:16+00:00,64780.09
2026-07-18T23:35:21+00:00,64780.09
2026-07-18T23:35:26+00:00,64780.09
2026-07-18T23:35:31+00:00,64780.09
2026-07-18T23:35:36+00:00,64766.7
2026-07-18T23:35:41+00:00,64766.7
2026-07-18T23:35:46+00:00,64765.89
2026-07-18T23:35:51+00:00,64765.89
2026-07-18T23:35:56+00:00,64765.89
2026-07-18T23:36:01+00:00,64765.9
2026-07-18T23:36:06+00:00,64765.9
2026-07-18T23:36:12+00:00,64765.9
2026-07-18T23:36:17+00:00,64763.53
2026-07-18T23:36:22+00:00,64765.59
2026-07-18T23:36:27+00:00,64765.59
2026-07-18T23:36:32+00:00,64765.59
2026-07-18T23:36:37+00:00,64765.59
2026-07-18T23:36:42+00:00,64765.6
2026-07-18T23:36:47+00:00,64765.59
2026-07-18T23:36:52+00:00,64765.59
2026-07-18T23:36:57+00:00,64765.59
2026-07-18T23:37:02+00:00,64765.89
2026-07-18T23:37:07+00:00,64765.89
2026-07-18T23:37:13+00:00,64765.9
2026-07-18T23:37:18+00:00,64765.9
2026-07-18T23:37:23+00:00,64765.89
2026-07-18T23:37:28+00:00,64768.8
2026-07-18T23:37:33+00:00,64768.8
2026-07-18T23:37:38+00:00,64768.8
2026-07-18T23:37:43+00:00,64768.8
2026-07-18T23:37:48+00:00,64768.8
2026-07-18T23:37:53+00:00,64782.71
2026-07-18T23:37:58+00:00,64782.72
2026-07-18T23:38:04+00:00,64787.98
2026-07-18T23:38:09+00:00,64792.47
2026-07-18T23:38:14+00:00,64792.55
2026-07-18T23:38:19+00:00,64796.0
2026-07-18T23:38:24+00:00,64796.0
2026-07-18T23:38:29+00:00,64797.43
2026-07-18T23:38:34+00:00,64797.43
2026-07-18T23:38:39+00:00,64797.44
2026-07-18T23:38:44+00:00,64797.43
2026-07-18T23:38:49+00:00,64801.5
2026-07-18T23:38:55+00:00,64801.49
2026-07-18T23:39:00+00:00,64801.49
2026-07-18T23:39:05+00:00,64802.63
2026-07-18T23:39:10+00:00,64802.63
2026-07-18T23:39:15+00:00,64802.63
2026-07-18T23:39:20+00:00,64802.63
2026-07-18T23:39:25+00:00,64798.07
2026-07-18T23:39:30+00:00,64798.07
2026-07-18T23:39:35+00:00,64798.07
2026-07-18T23:39:40+00:00,64796.98
2026-07-18T23:39:45+00:00,64796.98
2026-07-18T23:39:50+00:00,64796.98
2026-07-18T23:39:55+00:00,64796.98
2026-07-18T23:40:00+00:00,64796.98
2026-07-18T23:40:06+00:00,64786.4
2026-07-18T23:40:11+00:00,64786.41
